date,itemName,mealTime,vegan,vegetarian,smartChoice,local,organic,madeWithoutGluten,halal
19,JP's GF Hawaiian Rolls,1,0,1,0,0,0,1,0
19,JP's GF Vegan Chocolate Cupcake,1,1,1,0,0,0,1,0
19,JP's Gluten-Free Blueberry Muffins,1,0,0,0,0,0,1,0
19,JP's Key Lime Cheesecake Bar,1,0,1,0,0,0,1,0
19,Katz Powdered Donut Holes,1,0,1,0,0,0,1,0
19,Katz Cinnamon Donut Hole,1,0,1,0,0,0,1,0
19,Katz Glazed Donut Holes,1,0,1,0,0,0,1,0
19,Katz Oatmeal Creme Pie,1,0,1,0,0,0,1,0
19,Kinnikinnick Birthday Cream Sandwich Cookie,1,1,1,0,0,0,1,0
19,Kinnikinnick Mint Magic Sandwich Creme Cookies,1,1,1,0,0,0,1,0
19,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,1,1,1,0,0,0,1,0
19,Kinnikinnick Chocolate Sandwich Creme Cookies,1,1,1,0,0,0,1,0
19,Kinnikinnick Cinnamon Sugar Donuts,1,0,1,0,0,0,1,0
19,Kinnikinnick Vanilla Glazed Donuts,1,0,1,0,0,0,1,0
19,O'Doughs Original Bagel,1,1,1,0,0,0,1,0
19,O'doughs Everything Bagel,1,1,1,0,0,0,1,0
19,O'Doughs Pumpernickel Bagel,1,1,1,0,0,0,1,0
19,O'Doughs Original Sandwich Slices,1,1,1,0,0,0,1,0
19,O'Doughs Multigrain Sandwich Slices,1,1,1,0,0,0,1,0
19,Apple Jacks,1,0,1,0,0,0,0,0
19,Cinnamon Toast Crunch,1,0,1,0,0,0,0,0
19,Frosted Flakes,1,0,1,0,0,0,0,0
19,Cocoa Puffs,1,0,1,0,0,0,0,0
19,Lucky Charms,1,0,0,0,0,0,0,0
19,Krave Chocolate Cereal,1,0,1,0,0,0,0,0
19,Cheerios,1,0,1,1,0,0,1,0
19,Raisin Bran,1,0,1,0,0,0,0,0
19,Froot Loops,1,0,1,0,0,0,0,0
19,Oats and Honey Granola,1,0,1,0,0,0,0,0
19,Ranch,1,0,1,0,0,0,1,0
19,Ketchup,1,1,1,0,0,0,1,0
19,BBQ Sauce,1,1,1,0,0,0,1,0
19,Sriracha Sauce,1,1,1,0,0,0,1,0
19,Texas Pete Hot Sauce,1,1,1,1,0,0,1,0
19,Mayonnaise,1,0,1,0,0,0,1,0
19,Yellow Mustard,1,1,1,1,0,0,1,0
19,Vegetable Cream Cheese,1,0,1,0,0,0,1,0
19,Margarine,1,1,1,0,0,0,1,0
19,Oil and Vinegar,1,1,1,1,0,0,1,0
19,Tabasco Hot Sauce,1,1,1,1,0,0,1,0
19,Grape Jelly,1,1,1,0,0,0,1,0
19,Strawberry Jelly,1,1,1,0,0,0,1,0
19,Peanut Butter,1,1,1,0,0,0,1,0
19,Plain Cream Cheese Spread,1,0,1,0,0,0,1,0
19,Strawberry Cream Cheese,1,0,1,0,0,0,1,0
19,Chives and Onion Cream Cheese,1,0,1,1,0,0,1,0
19,Plain Bagel,1,0,1,0,0,0,0,0
19,Everything Bagel,1,0,1,0,0,0,0,0
19,Blueberry Bagel,1,0,1,0,0,0,0,0
19,Cheese Bagel,1,0,1,0,0,0,0,0
19,Multigrain Bagel,1,1,1,0,0,0,0,0
19,Rye Bread Slice,1,1,1,0,0,0,0,0
19,Multigrain Bread,1,0,1,0,0,0,0,0
19,Wheat Bread Slice,1,1,1,1,0,0,0,0
19,Kaiser Roll,1,0,1,0,0,0,0,0
19,Hoagie Roll,1,0,1,0,0,0,0,0
19,100% Cranberry Juice,1,1,1,0,0,0,1,0
19,Seasonal Hot Cocoa,1,0,1,0,0,0,1,0
19,Seasonal Apple Cider,1,1,1,0,1,0,1,0
19,Maola Whole Milk,1,0,1,0,0,0,1,0
19,Maola 2% Reduced Fat Milk,1,0,1,0,0,0,1,0
19,Maola Skim Milk,1,0,1,0,0,0,1,0
19,Maola 1% Chocolate Milk,1,0,1,0,0,0,1,0
19,100% Apple Juice,1,1,1,0,0,0,1,0
19,100% Orange Juice,1,1,1,1,0,0,1,0
19,Strawberry Kiwi Juice,1,1,1,0,0,0,1,0
19,Larry's Coffee,1,1,1,1,1,1,1,0
19,Larry's Decaf Coffee,1,1,1,1,1,1,1,0
19,Southern Unsweet Tea,1,1,1,0,0,0,0,0
19,Southern Sweet Tea,1,1,1,0,0,0,0,0
19,Chocolate Soymilk,1,1,1,1,0,0,1,0
19,Vanilla Soymilk,1,1,1,1,0,0,1,0
19,Dr. Pepper,1,1,1,0,0,0,1,0
19,Diet Dr. Pepper,1,1,1,0,0,0,1,0
19,Root Beer,1,1,1,0,0,0,1,0
19,Sunkist Orange,1,1,1,0,0,0,1,0
19,Sierra Mist,1,1,1,0,0,0,1,0
19,Tropicana Lemonade,1,1,1,0,0,0,1,0
19,Tropicana Fruit Punch,1,1,1,0,0,0,1,0
19,Mountain Dew,1,1,1,0,0,0,1,0
19,Diet Mountain Dew,1,1,1,0,0,0,1,0
19,SoBe Lifewater Pomegranate,1,1,1,0,0,0,0,0
19,Brisk Green Tea Peach,1,1,1,0,0,0,0,0
19,Cheerwine,1,1,1,0,0,0,1,0
19,Diet Pepsi,1,1,1,0,0,0,1,0
19,Pepsi,1,1,1,0,0,0,1,0
19,Gatorade Fruit Punch,1,1,1,0,0,0,1,0
19,Gatorade Orange,1,1,1,0,0,0,0,0
19,Waffle Bar,2,0,1,0,0,0,0,0
19,Assorted Cookies,2,0,1,0,0,0,0,0
19,Rice Krispie Treats,2,0,0,0,0,0,0,0
19,Fudge Brownie,2,0,1,0,0,0,0,0
19,Chocolate Soft Serve Ice Cream,2,0,1,0,0,0,1,0
19,Vanilla Soft Serve Ice Cream,2,0,1,0,0,0,1,0
19,Classic Cheese Pizza,2,0,1,0,0,0,0,0
19,Classic Pepperoni Pizza,2,0,0,0,0,0,0,0
19,Cheese Bread ,2,0,1,0,0,0,0,0
19,Hungarian Goulash Soup,2,0,0,0,0,0,1,0
19,Roasted Garlic Asparagus Soup,2,0,1,0,0,0,0,0
19,White Bread ,2,1,1,0,0,0,0,0
19,Udi's Multigrain Bread,2,0,1,0,0,0,1,0
19,Udi's White Bread,2,0,1,0,0,0,1,0
19,Multigrain Bread,2,1,1,1,0,0,0,0
19,Wheat Bread Slice,2,1,1,1,0,0,0,0
19,Sourdough ,2,0,1,0,0,0,0,0
19,Hoagie Roll,2,0,1,0,0,0,0,0
19,12' Assorted Wraps,2,1,1,0,0,0,0,0
19,Vegan American Sliced Cheese,2,1,1,0,0,0,1,0
19,Sliced Ham,2,0,0,0,0,0,1,0
19,Sliced Roast Beef,2,0,0,0,0,0,1,0
19,Sliced Turkey,2,0,0,1,0,0,1,0
19,Sliced Salami,2,0,0,0,0,0,1,0
19,Chunky Chicken Salad,2,0,0,0,0,0,1,0
19,Tuna Salad,2,0,0,0,0,0,1,0
19,Grilled Chicken Breast,2,0,0,0,0,0,1,0
19,Sliced Red Onion,2,1,1,1,0,0,1,0
19,Heirloom Tomatoes,2,1,1,1,0,0,1,0
19,Sliced Yellow American Cheese,2,0,1,0,0,0,1,0
19,Sliced Pepper Jack Cheese,2,0,1,0,0,0,1,0
19,Swiss Cheese,2,0,1,0,0,0,1,0
19,Sliced Cheddar Cheese,2,0,1,0,0,0,1,0
19,Black Olives,2,1,1,1,0,0,1,0
19,Lettuce,2,1,1,1,1,0,1,0
19,Sliced Dill Pickles ,2,1,1,1,0,0,1,0
19,Banana Peppers,2,1,1,1,0,0,1,0
19,Jalapeno Peppers,2,1,1,1,0,0,1,0
19,Honey Chipotle Sauce,2,0,1,0,0,0,1,0
19,Sriracha Mayonnaise,2,0,1,0,0,0,1,0
19,Chipotle Mayonnaise,2,0,1,0,0,0,1,0
19,Mayonnaise,2,0,1,0,0,0,1,0
19,Yellow Mustard,2,1,1,1,0,0,1,0
19,Spicy Brown Mustard,2,1,1,1,0,0,1,0
19,Oil and Vinegar,2,1,1,1,0,0,1,0
19,Nut-Free Pesto Sauce,2,0,1,0,0,0,1,0
19,Strawberries,2,1,1,1,0,0,1,0
19,Lite Italian Dressing,2,1,1,0,0,0,1,0
19,Thousand Island Dressing,2,0,1,0,0,0,1,0
19,Kidney Beans,2,1,1,1,0,0,1,0
19,Low Fat Cottage Cheese,2,0,1,1,0,0,1,0
19,Diced Chicken,2,0,0,1,0,0,0,0
19,Vanilla Yogurt,2,0,1,1,0,0,1,0
19,Oil and Vinegar,2,1,1,1,0,0,1,0
19,Strawberry Yogurt,2,0,1,1,0,0,1,0
19,Applesauce,2,1,1,1,0,0,1,0
19,Kiwi,2,1,1,1,0,0,1,0
19,Blueberries,2,1,1,1,0,0,1,0
19,Strawberries,2,1,1,1,0,0,1,0
19,Grapes,2,1,1,1,0,0,1,0
19,Pineapple,2,1,1,1,0,0,1,0
19,Honey Dew,2,1,1,1,0,0,1,0
19,Cantaloupe,2,1,1,1,0,0,1,0
19,Raisins,2,1,1,1,0,0,1,0
19,Hummus,2,1,1,1,0,0,1,0
19,Feta Cheese,2,0,1,0,0,0,1,0
19,Cheddar Cheese,2,0,1,0,0,0,1,0
19,Diced Tofu,2,1,1,1,1,0,1,0
19,Quinoa,2,1,1,1,0,0,1,0
19,Black Beans,2,1,1,1,0,0,1,0
19,Garbanzo Beans,2,1,1,1,0,0,1,0
19,Hard Boiled Eggs,2,0,1,0,0,0,0,0
19,Bacon Bits,2,0,0,0,0,0,1,0
19,Green Peppers,2,1,1,1,0,0,1,0
19,Beets,2,1,1,1,0,0,1,0
19,Sliced Red Onion,2,1,1,1,0,0,1,0
19,Shredded Carrots,2,1,1,1,0,0,1,0
19,Sliced Cucumber,2,1,1,1,0,0,1,0
19,Grape Tomatoes,2,1,1,1,0,0,1,0
19,Black Olives,2,1,1,1,0,0,1,0
19,Spring Salad Mix,2,1,1,1,1,0,1,0
19,Baby Spinach,2,1,1,1,0,0,1,0
19,Iceberg Lettuce,2,1,1,1,0,0,1,0
19,Croutons,2,0,1,0,0,0,0,0
19,Sunflower Seeds,2,1,1,1,0,0,1,0
19,Craisins,2,1,1,1,0,0,1,0
19,Ranch Dressing,2,0,1,0,0,0,1,0
19,Fat-Free Italian Dressing,2,1,1,0,0,0,1,0
19,Fat-Free French Dressing,2,1,1,0,0,0,1,0
19,Balsamic Vinaigrette,2,1,1,0,0,0,1,0
19,Honey Mustard Dressing,2,0,1,0,0,0,1,0
19,Blue Cheese Dressing,2,0,1,0,0,0,1,0
19,Caesar Dressing,2,0,0,0,0,0,1,0
19,Schar Ciabatta Roll,2,1,1,0,0,0,1,0
19,JP's Brownie,2,1,1,0,0,0,1,0
19,JP's GF Hawaiian Rolls,2,0,1,0,0,0,1,0
19,JP's GF Vegan Chocolate Cupcake,2,1,1,0,0,0,1,0
19,JP's Gluten-Free Blueberry Muffins,2,0,0,0,0,0,1,0
19,JP's Key Lime Cheesecake Bar,2,0,1,0,0,0,1,0
19,Katz Powdered Donut Holes,2,0,1,0,0,0,1,0
19,Katz Cinnamon Donut Hole,2,0,1,0,0,0,1,0
19,Katz Glazed Donut Holes,2,0,1,0,0,0,1,0
19,Katz Oatmeal Creme Pie,2,0,1,0,0,0,1,0
19,Kinnikinnick Birthday Cream Sandwich Cookie,2,1,1,0,0,0,1,0
19,Kinnikinnick Mint Magic Sandwich Creme Cookies,2,1,1,0,0,0,1,0
19,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,2,1,1,0,0,0,1,0
19,Kinnikinnick Chocolate Sandwich Creme Cookies,2,1,1,0,0,0,1,0
19,Kinnikinnick Cinnamon Sugar Donuts,2,0,1,0,0,0,1,0
19,Kinnikinnick Vanilla Glazed Donuts,2,0,1,0,0,0,1,0
19,O'Doughs Original Bagel,2,1,1,0,0,0,1,0
19,O'doughs Everything Bagel,2,1,1,0,0,0,1,0
19,O'Doughs Pumpernickel Bagel,2,1,1,0,0,0,1,0
19,O'Doughs Original Sandwich Slices,2,1,1,0,0,0,1,0
19,O'Doughs Multigrain Sandwich Slices,2,1,1,0,0,0,1,0
19,Apple Jacks,2,0,1,0,0,0,0,0
19,Cinnamon Toast Crunch,2,0,1,0,0,0,0,0
19,Frosted Flakes,2,0,1,0,0,0,0,0
19,Cocoa Puffs,2,0,1,0,0,0,0,0
19,Lucky Charms,2,0,0,0,0,0,0,0
19,Krave Chocolate Cereal,2,0,1,0,0,0,0,0
19,Cheerios,2,0,1,1,0,0,1,0
19,Raisin Bran,2,0,1,0,0,0,0,0
19,Froot Loops,2,0,1,0,0,0,0,0
19,Oats and Honey Granola,2,0,1,0,0,0,0,0
19,Ketchup,2,1,1,0,0,0,1,0
19,Oil and Vinegar,2,1,1,1,0,0,1,0
19,Strawberry Jelly,2,1,1,0,0,0,1,0
19,Strawberry Cream Cheese,2,0,1,0,0,0,1,0
19,Yellow Mustard,2,1,1,1,0,0,1,0
19,Original Creamer,2,0,1,0,0,0,1,0
19,French Vanilla Creamer,2,0,1,0,0,0,1,0
19,Hazelnut Creamer,2,0,1,0,0,0,1,0
19,Vegetable Cream Cheese,2,0,1,0,0,0,1,0
19,Creamy Peanut Butter,2,1,1,0,0,0,1,0
19,Texas Pete Hot Sauce,2,1,1,1,0,0,1,0
