date,itemName,mealTime,vegan,vegetarian,smartChoice,local,organic,madeWithoutGluten,halal
25,JP's Gluten-Free Blueberry Muffins,1,0,0,0,0,0,1,0
25,JP's Key Lime Cheesecake Bar,1,0,1,0,0,0,1,0
25,Katz Powdered Donut Holes,1,0,1,0,0,0,1,0
25,Katz Cinnamon Donut Hole,1,0,1,0,0,0,1,0
25,Katz Glazed Donut Holes,1,0,1,0,0,0,1,0
25,Katz Oatmeal Creme Pie,1,0,1,0,0,0,1,0
25,Kinnikinnick Birthday Cream Sandwich Cookie,1,1,1,0,0,0,1,0
25,Kinnikinnick Mint Magic Sandwich Creme Cookies,1,1,1,0,0,0,1,0
25,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,1,1,1,0,0,0,1,0
25,Kinnikinnick Chocolate Sandwich Creme Cookies,1,1,1,0,0,0,1,0
25,Kinnikinnick Cinnamon Sugar Donuts,1,0,1,0,0,0,1,0
25,Kinnikinnick Vanilla Glazed Donuts,1,0,1,0,0,0,1,0
25,O'Doughs Original Bagel,1,1,1,0,0,0,1,0
25,O'doughs Everything Bagel,1,1,1,0,0,0,1,0
25,O'Doughs Pumpernickel Bagel,1,1,1,0,0,0,1,0
25,O'Doughs Original Sandwich Slices,1,1,1,0,0,0,1,0
25,O'Doughs Multigrain Sandwich Slices,1,1,1,0,0,0,1,0
25,Apple Jacks,1,0,1,0,0,0,0,0
25,Cinnamon Toast Crunch,1,0,1,0,0,0,0,0
25,Frosted Flakes,1,0,1,0,0,0,0,0
25,Cocoa Puffs,1,0,1,0,0,0,0,0
25,Lucky Charms,1,0,0,0,0,0,0,0
25,Krave Chocolate Cereal,1,0,1,0,0,0,0,0
25,Cheerios,1,0,1,1,0,0,1,0
25,Raisin Bran,1,0,1,0,0,0,0,0
25,Froot Loops,1,0,1,0,0,0,0,0
25,Oats and Honey Granola,1,0,1,0,0,0,0,0
25,Ranch,1,0,1,0,0,0,1,0
25,Ketchup,1,1,1,0,0,0,1,0
25,BBQ Sauce,1,1,1,0,0,0,1,0
25,Sriracha Sauce,1,1,1,0,0,0,1,0
25,Texas Pete Hot Sauce,1,1,1,1,0,0,1,0
25,Mayonnaise,1,0,1,0,0,0,1,0
25,Yellow Mustard,1,1,1,1,0,0,1,0
25,Vegetable Cream Cheese,1,0,1,0,0,0,1,0
25,Margarine,1,1,1,0,0,0,1,0
25,Oil and Vinegar,1,1,1,1,0,0,1,0
25,Tabasco Hot Sauce,1,1,1,1,0,0,1,0
25,Grape Jelly,1,1,1,0,0,0,1,0
25,Strawberry Jelly,1,1,1,0,0,0,1,0
25,Peanut Butter,1,1,1,0,0,0,1,0
25,Plain Cream Cheese Spread,1,0,1,0,0,0,1,0
25,Strawberry Cream Cheese,1,0,1,0,0,0,1,0
25,Chives and Onion Cream Cheese,1,0,1,1,0,0,1,0
25,Plain Bagel,1,0,1,0,0,0,0,0
25,Everything Bagel,1,0,1,0,0,0,0,0
25,Blueberry Bagel,1,0,1,0,0,0,0,0
25,Cheese Bagel,1,0,1,0,0,0,0,0
25,Multigrain Bagel,1,1,1,0,0,0,0,0
25,Rye Bread Slice,1,1,1,0,0,0,0,0
25,Multigrain Bread,1,0,1,0,0,0,0,0
25,Wheat Bread Slice,1,1,1,1,0,0,0,0
25,Kaiser Roll,1,0,1,0,0,0,0,0
25,Hoagie Roll,1,0,1,0,0,0,0,0
25,100% Cranberry Juice,1,1,1,0,0,0,1,0
25,Seasonal Hot Cocoa,1,0,1,0,0,0,1,0
25,Seasonal Apple Cider,1,1,1,0,1,0,1,0
25,Maola Whole Milk,1,0,1,0,0,0,1,0
25,Maola 2% Reduced Fat Milk,1,0,1,0,0,0,1,0
25,Maola Skim Milk,1,0,1,0,0,0,1,0
25,Maola 1% Chocolate Milk,1,0,1,0,0,0,1,0
25,100% Apple Juice,1,1,1,0,0,0,1,0
25,100% Orange Juice,1,1,1,1,0,0,1,0
25,Strawberry Kiwi Juice,1,1,1,0,0,0,1,0
25,Larry's Coffee,1,1,1,1,1,1,1,0
25,Larry's Decaf Coffee,1,1,1,1,1,1,1,0
25,Southern Unsweet Tea,1,1,1,0,0,0,0,0
25,Southern Sweet Tea,1,1,1,0,0,0,0,0
25,Chocolate Soymilk,1,1,1,1,0,0,1,0
25,Vanilla Soymilk,1,1,1,1,0,0,1,0
25,Dr. Pepper,1,1,1,0,0,0,1,0
25,Diet Dr. Pepper,1,1,1,0,0,0,1,0
25,Root Beer,1,1,1,0,0,0,1,0
25,Sunkist Orange,1,1,1,0,0,0,1,0
25,Sierra Mist,1,1,1,0,0,0,1,0
25,Tropicana Lemonade,1,1,1,0,0,0,1,0
25,Tropicana Fruit Punch,1,1,1,0,0,0,1,0
25,Mountain Dew,1,1,1,0,0,0,1,0
25,Diet Mountain Dew,1,1,1,0,0,0,1,0
25,SoBe Lifewater Pomegranate,1,1,1,0,0,0,0,0
25,Brisk Green Tea Peach,1,1,1,0,0,0,0,0
25,Cheerwine,1,1,1,0,0,0,1,0
25,Diet Pepsi,1,1,1,0,0,0,1,0
25,Pepsi,1,1,1,0,0,0,1,0
25,Gatorade Fruit Punch,1,1,1,0,0,0,1,0
25,Gatorade Orange,1,1,1,0,0,0,0,0
25,Waffle Bar,2,0,1,0,0,0,0,0
25,Assorted Cookies,2,0,1,0,0,0,0,0
25,Rice Krispie Treats,2,0,0,0,0,0,0,0
25,Fudge Brownie,2,0,1,0,0,0,0,0
25,Chocolate Soft Serve Ice Cream,2,0,1,0,0,0,1,0
25,Vanilla Soft Serve Ice Cream,2,0,1,0,0,0,1,0
25,Classic Cheese Pizza,2,0,1,0,0,0,0,0
25,Classic Pepperoni Pizza,2,0,0,0,0,0,0,0
25,Cheese Bread ,2,0,1,0,0,0,0,0
25,White Chicken Chili,2,0,0,0,0,0,1,0
25,Tuscan Minestrone Soup,2,1,1,1,0,0,0,0
25,White Bread ,2,1,1,0,0,0,0,0
25,Udi's Multigrain Bread,2,0,1,0,0,0,1,0
25,Udi's White Bread,2,0,1,0,0,0,1,0
25,Multigrain Bread,2,1,1,1,0,0,0,0
25,Wheat Bread Slice,2,1,1,1,0,0,0,0
25,Sourdough ,2,0,1,0,0,0,0,0
25,Hoagie Roll,2,0,1,0,0,0,0,0
25,12' Assorted Wraps,2,1,1,0,0,0,0,0
25,Vegan American Sliced Cheese,2,1,1,0,0,0,1,0
25,Sliced Ham,2,0,0,0,0,0,1,0
25,Sliced Roast Beef,2,0,0,0,0,0,1,0
25,Sliced Turkey,2,0,0,1,0,0,1,0
25,Sliced Salami,2,0,0,0,0,0,1,0
25,Chunky Chicken Salad,2,0,0,0,0,0,1,0
25,Tuna Salad,2,0,0,0,0,0,1,0
25,Grilled Chicken Breast,2,0,0,0,0,0,1,0
25,Sliced Red Onion,2,1,1,1,0,0,1,0
25,Heirloom Tomatoes,2,1,1,1,0,0,1,0
25,Sliced Yellow American Cheese,2,0,1,0,0,0,1,0
25,Sliced Pepper Jack Cheese,2,0,1,0,0,0,1,0
25,Swiss Cheese,2,0,1,0,0,0,1,0
25,Sliced Cheddar Cheese,2,0,1,0,0,0,1,0
25,Black Olives,2,1,1,1,0,0,1,0
25,Lettuce,2,1,1,1,1,0,1,0
25,Sliced Dill Pickles ,2,1,1,1,0,0,1,0
25,Banana Peppers,2,1,1,1,0,0,1,0
25,Jalapeno Peppers,2,1,1,1,0,0,1,0
25,Honey Chipotle Sauce,2,0,1,0,0,0,1,0
25,Sriracha Mayonnaise,2,0,1,0,0,0,1,0
25,Chipotle Mayonnaise,2,0,1,0,0,0,1,0
25,Mayonnaise,2,0,1,0,0,0,1,0
25,Yellow Mustard,2,1,1,1,0,0,1,0
25,Spicy Brown Mustard,2,1,1,1,0,0,1,0
25,Oil and Vinegar,2,1,1,1,0,0,1,0
25,Nut-Free Pesto Sauce,2,0,1,0,0,0,1,0
25,Strawberries,2,1,1,1,0,0,1,0
25,Lite Italian Dressing,2,1,1,0,0,0,1,0
25,Thousand Island Dressing,2,0,1,0,0,0,1,0
25,Kidney Beans,2,1,1,1,0,0,1,0
25,Low Fat Cottage Cheese,2,0,1,1,0,0,1,0
25,Diced Chicken,2,0,0,1,0,0,0,0
25,Vanilla Yogurt,2,0,1,1,0,0,1,0
25,Oil and Vinegar,2,1,1,1,0,0,1,0
25,Strawberry Yogurt,2,0,1,1,0,0,1,0
25,Applesauce,2,1,1,1,0,0,1,0
25,Kiwi,2,1,1,1,0,0,1,0
25,Blueberries,2,1,1,1,0,0,1,0
25,Strawberries,2,1,1,1,0,0,1,0
25,Grapes,2,1,1,1,0,0,1,0
25,Pineapple,2,1,1,1,0,0,1,0
25,Honey Dew,2,1,1,1,0,0,1,0
25,Cantaloupe,2,1,1,1,0,0,1,0
25,Raisins,2,1,1,1,0,0,1,0
25,Hummus,2,1,1,1,0,0,1,0
25,Feta Cheese,2,0,1,0,0,0,1,0
25,Cheddar Cheese,2,0,1,0,0,0,1,0
25,Diced Tofu,2,1,1,1,1,0,1,0
25,Quinoa,2,1,1,1,0,0,1,0
25,Black Beans,2,1,1,1,0,0,1,0
25,Garbanzo Beans,2,1,1,1,0,0,1,0
25,Hard Boiled Eggs,2,0,1,0,0,0,0,0
25,Bacon Bits,2,0,0,0,0,0,1,0
25,Green Peppers,2,1,1,1,0,0,1,0
25,Beets,2,1,1,1,0,0,1,0
25,Sliced Red Onion,2,1,1,1,0,0,1,0
25,Shredded Carrots,2,1,1,1,0,0,1,0
25,Sliced Cucumber,2,1,1,1,0,0,1,0
25,Grape Tomatoes,2,1,1,1,0,0,1,0
25,Black Olives,2,1,1,1,0,0,1,0
25,Spring Salad Mix,2,1,1,1,1,0,1,0
25,Baby Spinach,2,1,1,1,0,0,1,0
25,Iceberg Lettuce,2,1,1,1,0,0,1,0
25,Croutons,2,0,1,0,0,0,0,0
25,Sunflower Seeds,2,1,1,1,0,0,1,0
25,Craisins,2,1,1,1,0,0,1,0
25,Ranch Dressing,2,0,1,0,0,0,1,0
25,Fat-Free Italian Dressing,2,1,1,0,0,0,1,0
25,Fat-Free French Dressing,2,1,1,0,0,0,1,0
25,Balsamic Vinaigrette,2,1,1,0,0,0,1,0
25,Honey Mustard Dressing,2,0,1,0,0,0,1,0
25,Blue Cheese Dressing,2,0,1,0,0,0,1,0
25,Caesar Dressing,2,0,0,0,0,0,1,0
25,Schar Ciabatta Roll,2,1,1,0,0,0,1,0
25,JP's Brownie,2,1,1,0,0,0,1,0
25,JP's GF Hawaiian Rolls,2,0,1,0,0,0,1,0
25,JP's GF Vegan Chocolate Cupcake,2,1,1,0,0,0,1,0
25,JP's Gluten-Free Blueberry Muffins,2,0,0,0,0,0,1,0
25,JP's Key Lime Cheesecake Bar,2,0,1,0,0,0,1,0
25,Katz Powdered Donut Holes,2,0,1,0,0,0,1,0
25,Katz Cinnamon Donut Hole,2,0,1,0,0,0,1,0
25,Katz Glazed Donut Holes,2,0,1,0,0,0,1,0
25,Katz Oatmeal Creme Pie,2,0,1,0,0,0,1,0
25,Kinnikinnick Birthday Cream Sandwich Cookie,2,1,1,0,0,0,1,0
25,Kinnikinnick Mint Magic Sandwich Creme Cookies,2,1,1,0,0,0,1,0
25,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,2,1,1,0,0,0,1,0
25,Kinnikinnick Chocolate Sandwich Creme Cookies,2,1,1,0,0,0,1,0
25,Kinnikinnick Cinnamon Sugar Donuts,2,0,1,0,0,0,1,0
25,Kinnikinnick Vanilla Glazed Donuts,2,0,1,0,0,0,1,0
25,O'Doughs Original Bagel,2,1,1,0,0,0,1,0
25,O'doughs Everything Bagel,2,1,1,0,0,0,1,0
25,O'Doughs Pumpernickel Bagel,2,1,1,0,0,0,1,0
25,O'Doughs Original Sandwich Slices,2,1,1,0,0,0,1,0
25,O'Doughs Multigrain Sandwich Slices,2,1,1,0,0,0,1,0
25,Apple Jacks,2,0,1,0,0,0,0,0
25,Cinnamon Toast Crunch,2,0,1,0,0,0,0,0
25,Frosted Flakes,2,0,1,0,0,0,0,0
25,Cocoa Puffs,2,0,1,0,0,0,0,0
25,Lucky Charms,2,0,0,0,0,0,0,0
25,Krave Chocolate Cereal,2,0,1,0,0,0,0,0
25,Cheerios,2,0,1,1,0,0,1,0
25,Raisin Bran,2,0,1,0,0,0,0,0
25,Froot Loops,2,0,1,0,0,0,0,0
25,Oats and Honey Granola,2,0,1,0,0,0,0,0
25,Ketchup,2,1,1,0,0,0,1,0
