id,date,itemName,mealTime,vegan,vegetarian,smartChoice,local,organic,madeWithoutGluten,halal,location
1385,22,Froot Loops,brunch,0,1,0,0,0,0,0,Lenoir
1386,22,Cocoa Puffs,brunch,0,1,0,0,0,0,0,Lenoir
1387,22,Trix,brunch,0,1,0,0,0,1,0,Lenoir
1388,22,Frosted Flakes,brunch,0,1,0,0,0,0,0,Lenoir
1389,22,Rice Krispies,brunch,0,1,1,0,0,0,0,Lenoir
1390,22,Crunchy Oats and Honey Granola,brunch,0,1,0,0,0,0,0,Lenoir
1391,22,Special K With Red Berries,brunch,0,1,0,0,0,0,0,Lenoir
1392,22,Frosted Mini Wheats,brunch,0,0,0,0,0,0,0,Lenoir
1393,22,Cinnamon Toast Crunch,brunch,0,1,0,0,0,0,0,Lenoir
1394,22,Lucky Charms,brunch,0,0,0,0,0,0,0,Lenoir
1395,22,Provolone Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1396,22,Sourdough ,brunch,0,1,0,0,0,0,0,Lenoir
1397,22,Sliced Ham,brunch,0,0,0,0,0,1,0,Lenoir
1398,22,Sliced Roast Beef,brunch,0,0,0,0,0,1,0,Lenoir
1399,22,Sliced Turkey,brunch,0,0,1,0,0,1,0,Lenoir
1400,22,Tuna Salad,brunch,0,0,0,0,0,1,0,Lenoir
1401,22,Chunky Chicken Salad,brunch,0,0,0,0,0,1,0,Lenoir
1402,22,Sliced Yellow American Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1403,22,Sliced Pepper Jack Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1404,22,Vegan American Sliced Cheese,brunch,1,1,0,0,0,1,0,Lenoir
1405,22,Sliced Cheddar Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1406,22,Swiss Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1407,22,Black Olives,brunch,1,1,1,0,0,1,0,Lenoir
1408,22,Lettuce,brunch,1,1,1,1,0,1,0,Lenoir
1409,22,Sliced Dill Pickles ,brunch,1,1,1,0,0,1,0,Lenoir
1410,22,Banana Peppers,brunch,1,1,1,0,0,1,0,Lenoir
1411,22,Heirloom Tomatoes,brunch,1,1,1,0,0,1,0,Lenoir
1412,22,Sliced Red Onion,brunch,1,1,1,0,0,1,0,Lenoir
1413,22,Jalapeno Peppers,brunch,1,1,1,0,0,1,0,Lenoir
1414,22,Lite Mayonnaise,brunch,0,1,0,0,0,1,0,Lenoir
1415,22,Chipotle Mayo,brunch,0,1,0,0,0,1,0,Lenoir
1416,22,Guacamole Spread,brunch,1,1,1,0,0,1,0,Lenoir
1417,22,Udi's Multigrain Bread,brunch,0,1,0,0,0,1,0,Lenoir
1418,22,Rye Bread Slice,brunch,1,1,0,0,0,0,0,Lenoir
1419,22,Pretzel Roll ,brunch,0,1,0,0,0,0,0,Lenoir
1420,22,Hoagie Roll,brunch,0,1,0,0,0,0,0,Lenoir
1421,22,Wheat Bread Slice,brunch,1,1,1,0,0,0,0,Lenoir
1422,22,Sundried Tomato Wraps,brunch,1,1,0,0,0,0,0,Lenoir
1423,22,Garlic Herb Wraps,brunch,1,1,0,0,0,0,0,Lenoir
1424,22,Spinach Wrap,brunch,1,1,0,0,0,0,0,Lenoir
1425,22,Udi's White Bread,brunch,0,1,0,0,0,1,0,Lenoir
1426,22,Honey Mustard Dressing,brunch,0,1,0,0,0,1,0,Lenoir
1427,22,Honey Mustard,brunch,0,1,0,0,0,1,0,Lenoir
1428,22,Blue Cheese Dressing,brunch,0,1,0,0,0,1,0,Lenoir
1429,22,Ranch Dressing,brunch,0,1,0,0,0,1,0,Lenoir
1430,22,Creamy Caesar Dressing,brunch,0,0,0,0,0,1,0,Lenoir
1431,22,Balsamic Vinaigrette,brunch,1,1,0,0,0,1,0,Lenoir
1432,22,Italian Dressing,brunch,1,1,0,0,0,1,0,Lenoir
1433,22,Thousand Island Dressing,brunch,0,1,0,0,0,1,0,Lenoir
1434,22,Fat-Free French Dressing,brunch,1,1,0,0,0,1,0,Lenoir
1435,22,Black Beans,brunch,1,1,1,0,0,1,0,Lenoir
1436,22,Oats and Honey Granola,brunch,0,1,0,0,0,0,0,Lenoir
1437,22,Grapes,brunch,1,1,1,0,0,1,0,Lenoir
1438,22,Pineapple,brunch,1,1,1,0,0,1,0,Lenoir
1439,22,Honey Dew,brunch,1,1,1,0,0,1,0,Lenoir
1440,22,Cantaloupe,brunch,1,1,1,0,0,1,0,Lenoir
1441,22,Raisins,brunch,1,1,1,0,0,1,0,Lenoir
1442,22,Cheddar Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1443,22,Bacon Pieces,brunch,0,0,0,0,0,1,0,Lenoir
1444,22,Sliced Cucumber,brunch,1,1,1,0,0,1,0,Lenoir
1445,22,Sliced Red Onion,brunch,1,1,1,0,0,1,0,Lenoir
1446,22,Shredded Carrots,brunch,1,1,1,0,0,1,0,Lenoir
1447,22,Black Olives,brunch,1,1,1,0,0,1,0,Lenoir
1448,22,Spring Salad Mix,brunch,1,1,1,1,0,1,0,Lenoir
1449,22,Baby Spinach,brunch,1,1,1,0,0,1,0,Lenoir
1450,22,Croutons,brunch,0,1,0,0,0,0,0,Lenoir
1451,22,Wild Cherry Pepsi,brunch,1,1,0,0,0,1,0,Lenoir
1452,22,All Natural Peanut Butter,brunch,1,1,1,1,0,1,0,Lenoir
1453,22,Peanut Butter,brunch,1,1,0,0,0,1,0,Lenoir
1454,22,Waffle Bar,brunch,0,1,0,0,0,0,0,Lenoir
1455,22,Assorted Cookies,brunch,0,1,0,0,0,0,0,Lenoir
1456,22,Classic Cheese Pizza,brunch,0,1,0,0,0,0,0,Lenoir
1457,22,Classic Pepperoni Pizza,brunch,0,0,0,0,0,0,0,Lenoir
1458,22,Schar Ciabatta Roll,brunch,1,1,0,0,0,1,0,Lenoir
1459,22,JP's Brownie,brunch,1,1,0,0,0,1,0,Lenoir
1460,22,JP's GF Hawaiian Rolls,brunch,0,1,0,0,0,1,0,Lenoir
1461,22,JP's GF Vegan Chocolate Cupcake,brunch,1,1,0,0,0,1,0,Lenoir
1462,22,JP's Gluten-Free Blueberry Muffins,brunch,0,0,0,0,0,1,0,Lenoir
1463,22,JP's Key Lime Cheesecake Bar,brunch,0,1,0,0,0,1,0,Lenoir
1464,22,Katz Powdered Donut Holes,brunch,0,1,0,0,0,1,0,Lenoir
1465,22,Katz Cinnamon Donut Hole,brunch,0,1,0,0,0,1,0,Lenoir
1466,22,Katz Glazed Donut Holes,brunch,0,1,0,0,0,1,0,Lenoir
1467,22,Katz Oatmeal Creme Pie,brunch,0,1,0,0,0,1,0,Lenoir
1468,22,Kinnikinnick Birthday Cream Sandwich Cookie,brunch,1,1,0,0,0,1,0,Lenoir
1469,22,Kinnikinnick Mint Magic Sandwich Creme Cookies,brunch,1,1,0,0,0,1,0,Lenoir
1470,22,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,brunch,1,1,0,0,0,1,0,Lenoir
1471,22,Kinnikinnick Chocolate Sandwich Creme Cookies,brunch,1,1,0,0,0,1,0,Lenoir
1472,22,Kinnikinnick Cinnamon Sugar Donuts,brunch,0,1,0,0,0,1,0,Lenoir
1473,22,Kinnikinnick Vanilla Glazed Donuts,brunch,0,1,0,0,0,1,0,Lenoir
1474,22,O'Doughs Original Bagel,brunch,1,1,0,0,0,1,0,Lenoir
1475,22,O'doughs Everything Bagel,brunch,1,1,0,0,0,1,0,Lenoir
1476,22,O'Doughs Pumpernickel Bagel,brunch,1,1,0,0,0,1,0,Lenoir
1477,22,O'Doughs Original Sandwich Slices,brunch,1,1,0,0,0,1,0,Lenoir
1478,22,O'Doughs Multigrain Sandwich Slices,brunch,1,1,0,0,0,1,0,Lenoir
1479,22,Froot Loops,brunch,0,1,0,0,0,0,0,Lenoir
1480,22,Cocoa Puffs,brunch,0,1,0,0,0,0,0,Lenoir
1481,22,Trix,brunch,0,1,0,0,0,1,0,Lenoir
1482,22,Frosted Flakes,brunch,0,1,0,0,0,0,0,Lenoir
1483,22,Rice Krispies,brunch,0,1,1,0,0,0,0,Lenoir
1484,22,Crunchy Oats and Honey Granola,brunch,0,1,0,0,0,0,0,Lenoir
1485,22,Special K With Red Berries,brunch,0,1,0,0,0,0,0,Lenoir
1486,22,Frosted Mini Wheats,brunch,0,0,0,0,0,0,0,Lenoir
1487,22,Cinnamon Toast Crunch,brunch,0,1,0,0,0,0,0,Lenoir
1488,22,Lucky Charms,brunch,0,0,0,0,0,0,0,Lenoir
1489,22,Provolone Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1490,22,Sourdough ,brunch,0,1,0,0,0,0,0,Lenoir
1491,22,Sliced Ham,brunch,0,0,0,0,0,1,0,Lenoir
1492,22,Sliced Roast Beef,brunch,0,0,0,0,0,1,0,Lenoir
1493,22,Sliced Turkey,brunch,0,0,1,0,0,1,0,Lenoir
1494,22,Tuna Salad,brunch,0,0,0,0,0,1,0,Lenoir
1495,22,Chunky Chicken Salad,brunch,0,0,0,0,0,1,0,Lenoir
1496,22,Sliced Yellow American Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1497,22,Sliced Pepper Jack Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1498,22,Vegan American Sliced Cheese,brunch,1,1,0,0,0,1,0,Lenoir
1499,22,Sliced Cheddar Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1500,22,Swiss Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1501,22,Black Olives,brunch,1,1,1,0,0,1,0,Lenoir
1502,22,Lettuce,brunch,1,1,1,1,0,1,0,Lenoir
1503,22,Sliced Dill Pickles ,brunch,1,1,1,0,0,1,0,Lenoir
1504,22,Banana Peppers,brunch,1,1,1,0,0,1,0,Lenoir
1505,22,Heirloom Tomatoes,brunch,1,1,1,0,0,1,0,Lenoir
1506,22,Sliced Red Onion,brunch,1,1,1,0,0,1,0,Lenoir
1507,22,Jalapeno Peppers,brunch,1,1,1,0,0,1,0,Lenoir
1508,22,Lite Mayonnaise,brunch,0,1,0,0,0,1,0,Lenoir
1509,22,Chipotle Mayo,brunch,0,1,0,0,0,1,0,Lenoir
1510,22,Guacamole Spread,brunch,1,1,1,0,0,1,0,Lenoir
1511,22,Udi's Multigrain Bread,brunch,0,1,0,0,0,1,0,Lenoir
1512,22,Rye Bread Slice,brunch,1,1,0,0,0,0,0,Lenoir
1513,22,Pretzel Roll ,brunch,0,1,0,0,0,0,0,Lenoir
1514,22,Hoagie Roll,brunch,0,1,0,0,0,0,0,Lenoir
1515,22,Wheat Bread Slice,brunch,1,1,1,0,0,0,0,Lenoir
1516,22,Sundried Tomato Wraps,brunch,1,1,0,0,0,0,0,Lenoir
1517,22,Garlic Herb Wraps,brunch,1,1,0,0,0,0,0,Lenoir
1518,22,Spinach Wrap,brunch,1,1,0,0,0,0,0,Lenoir
1519,22,Udi's White Bread,brunch,0,1,0,0,0,1,0,Lenoir
1520,22,Honey Mustard Dressing,brunch,0,1,0,0,0,1,0,Lenoir
1521,22,Honey Mustard,brunch,0,1,0,0,0,1,0,Lenoir
1522,22,Blue Cheese Dressing,brunch,0,1,0,0,0,1,0,Lenoir
1523,22,Ranch Dressing,brunch,0,1,0,0,0,1,0,Lenoir
1524,22,Creamy Caesar Dressing,brunch,0,0,0,0,0,1,0,Lenoir
1525,22,Balsamic Vinaigrette,brunch,1,1,0,0,0,1,0,Lenoir
1526,22,Italian Dressing,brunch,1,1,0,0,0,1,0,Lenoir
1527,22,Thousand Island Dressing,brunch,0,1,0,0,0,1,0,Lenoir
1528,22,Fat-Free French Dressing,brunch,1,1,0,0,0,1,0,Lenoir
1529,22,Black Beans,brunch,1,1,1,0,0,1,0,Lenoir
1530,22,Oats and Honey Granola,brunch,0,1,0,0,0,0,0,Lenoir
1531,22,Grapes,brunch,1,1,1,0,0,1,0,Lenoir
1532,22,Pineapple,brunch,1,1,1,0,0,1,0,Lenoir
1533,22,Honey Dew,brunch,1,1,1,0,0,1,0,Lenoir
1534,22,Cantaloupe,brunch,1,1,1,0,0,1,0,Lenoir
1535,22,Raisins,brunch,1,1,1,0,0,1,0,Lenoir
1536,22,Cheddar Cheese,brunch,0,1,0,0,0,1,0,Lenoir
1537,22,Bacon Pieces,brunch,0,0,0,0,0,1,0,Lenoir
1538,22,Sliced Cucumber,brunch,1,1,1,0,0,1,0,Lenoir
1539,22,Sliced Red Onion,brunch,1,1,1,0,0,1,0,Lenoir
1540,22,Shredded Carrots,brunch,1,1,1,0,0,1,0,Lenoir
1541,22,Black Olives,brunch,1,1,1,0,0,1,0,Lenoir
1542,22,Spring Salad Mix,brunch,1,1,1,1,0,1,0,Lenoir
1543,22,Baby Spinach,brunch,1,1,1,0,0,1,0,Lenoir
1544,22,Croutons,brunch,0,1,0,0,0,0,0,Lenoir
1545,22,Larry's Decaf Coffee,brunch,1,1,1,1,1,1,0,Lenoir
1546,22,Larry's Coffee,brunch,1,1,1,1,1,1,0,Lenoir
1547,22,Sriracha Sauce,liteLunch,1,1,0,0,0,1,0,Lenoir
1548,22,Waffle Bar,liteLunch,0,1,0,0,0,0,0,Lenoir
1549,22,Cupcakes with Fudge Icing,liteLunch,0,1,0,0,0,0,0,Lenoir
1550,22,Palmiers,liteLunch,0,1,0,0,0,0,0,Lenoir
1551,22,Fudge Brownie,liteLunch,0,1,0,0,0,0,0,Lenoir
1552,22,Rice Krispie Treats,liteLunch,0,0,0,0,0,0,0,Lenoir
1553,22,Assorted Cookies,liteLunch,0,1,0,0,0,0,0,Lenoir
1554,22,Banana Peach Cups,liteLunch,1,1,0,0,0,0,0,Lenoir
1555,22,Chocolate Chip Cookie,liteLunch,0,1,0,0,0,1,0,Lenoir
1556,22,Creamy Tomato Pasta,liteLunch,0,0,0,0,0,0,0,Lenoir
1557,22,Assorted Dinner Rolls,liteLunch,0,1,0,0,0,0,0,Lenoir
1558,22,Cheeseburger Pizza,liteLunch,0,0,0,0,0,0,0,Lenoir
1559,22,Classic Cheese Pizza,liteLunch,0,1,0,0,0,0,0,Lenoir
1560,22,Classic Pepperoni Pizza,liteLunch,0,0,0,0,0,0,0,Lenoir
1561,22,Cheese Bread,liteLunch,0,1,0,0,0,0,0,Lenoir
1562,22,Vegan Cheese Pizza,liteLunch,1,1,0,0,0,0,0,Lenoir
1563,22,Rice Pasta ,liteLunch,0,0,0,0,0,1,0,Lenoir
1564,22,Whole Grain Penne,liteLunch,1,1,1,0,0,0,0,Lenoir
1565,22,Cavatappi Pasta,liteLunch,1,1,0,0,0,0,0,Lenoir
1566,22,Marinara Sauce ,liteLunch,1,1,1,0,0,1,0,Lenoir
1567,22,Bolognese Sauce,liteLunch,0,0,0,0,0,1,0,Lenoir
1568,22,Alfredo Sauce,liteLunch,0,1,0,0,0,1,0,Lenoir
1569,22,Diced Chicken,liteLunch,0,0,1,0,0,1,0,Lenoir
1570,22,Freshly Roasted Squash and Zucchini,liteLunch,1,1,1,0,0,1,0,Lenoir
1571,22,Masala Shrimp Potato,liteLunch,0,0,0,0,0,1,0,Lenoir
1572,22,Basmati Rice,liteLunch,1,1,1,0,0,1,0,Lenoir
1573,22,Roasted Tomato Chutney,liteLunch,0,0,0,0,0,0,0,Lenoir
1574,22,Roasted Broccolini,liteLunch,0,0,0,0,0,0,0,Lenoir
1575,22,Vegan Mac & Cheese,liteLunch,1,1,0,0,0,0,0,Lenoir
1576,22,Stewed Tomatoes,liteLunch,1,1,1,0,0,1,0,Lenoir
1577,22,Steamed Seasoned Broccoli,liteLunch,1,1,1,0,0,1,0,Lenoir
1578,22,Seasoned Green Peas,liteLunch,1,1,1,0,0,1,0,Lenoir
1579,22,Roasted Top Round Beef,liteLunch,0,0,0,0,0,1,0,Lenoir
1580,22,Country Beef Gravy,liteLunch,0,0,0,0,0,0,0,Lenoir
1581,22,Roasted Mushrooms,liteLunch,1,1,1,0,0,1,0,Lenoir
1582,22,Steamed Whole Green Beans,liteLunch,1,1,1,0,0,1,0,Lenoir
1583,22,Roasted Garlic Mashed Potato,liteLunch,0,1,1,0,0,1,0,Lenoir
1584,22,Seasoned Ground Beef Taco,liteLunch,0,0,0,0,0,0,0,Lenoir
1585,22,Fajita Steak,liteLunch,0,0,0,0,0,1,0,Lenoir
1586,22,Chipotle Mayo,liteLunch,0,1,0,0,0,1,0,Lenoir
1587,22,Hot Tortilla Chips,liteLunch,1,1,0,0,0,1,0,Lenoir
1588,22,Sour Cream,liteLunch,0,0,0,0,0,1,0,Lenoir
1589,22,Creamy Queso Dip,liteLunch,0,1,0,0,0,1,0,Lenoir
1590,22,Zesty Salsa Verde,liteLunch,1,1,1,0,0,1,0,Lenoir
1591,22,Jalapeno Cabbage Slaw,liteLunch,1,1,1,0,0,1,0,Lenoir
1592,22,Jalapeno Peppers,liteLunch,1,1,1,0,0,1,0,Lenoir
1593,22,Lettuce,liteLunch,1,1,1,0,0,1,0,Lenoir
1594,22,Pico Salsa,liteLunch,1,1,1,0,0,1,0,Lenoir
1595,22,Guacamole Spread,liteLunch,1,1,1,0,0,1,0,Lenoir
1596,22,Sautéed Peppers and Onions,liteLunch,1,1,1,0,0,1,0,Lenoir
1597,22,Seasoned Black Beans,liteLunch,1,1,1,0,0,1,0,Lenoir
1598,22,Monterey Jack Cheese,liteLunch,0,1,0,0,0,1,0,Lenoir
1599,22,Cheddar Cheese,liteLunch,0,1,0,0,0,1,0,Lenoir
1600,22,Cilantro Lime Rice,liteLunch,1,1,1,0,0,1,0,Lenoir
1601,22,Brown Rice,liteLunch,1,1,1,0,0,1,0,Lenoir
1602,22,Salsa,liteLunch,1,1,1,0,0,1,0,Lenoir
1603,22,Double Chicken Noodle Soup,liteLunch,0,0,1,0,0,0,0,Lenoir
1604,22,Creamy Tomato Soup,liteLunch,0,1,0,0,0,0,0,Lenoir
1605,22,Crispy Sweet Potato Fries,liteLunch,1,1,0,0,0,0,0,Lenoir
1606,22,Meatball Sub Sandwich,liteLunch,0,0,0,0,0,0,0,Lenoir
1607,22,Shrimp Po Boy,liteLunch,0,0,0,0,0,0,0,Lenoir
1608,22,Udi's Gluten-Free Hamburger Bun,liteLunch,0,1,0,0,0,1,0,Lenoir
1609,22,Assorted Veggie Toppings ,liteLunch,1,1,1,0,0,1,0,Lenoir
1610,22,Schar Ciabatta Roll,liteLunch,1,1,0,0,0,1,0,Lenoir
1611,22,JP's Brownie,liteLunch,1,1,0,0,0,1,0,Lenoir
1612,22,JP's GF Hawaiian Rolls,liteLunch,0,1,0,0,0,1,0,Lenoir
1613,22,JP's GF Vegan Chocolate Cupcake,liteLunch,1,1,0,0,0,1,0,Lenoir
1614,22,JP's Gluten-Free Blueberry Muffins,liteLunch,0,0,0,0,0,1,0,Lenoir
1615,22,JP's Key Lime Cheesecake Bar,liteLunch,0,1,0,0,0,1,0,Lenoir
1616,22,Katz Powdered Donut Holes,liteLunch,0,1,0,0,0,1,0,Lenoir
1617,22,Katz Cinnamon Donut Hole,liteLunch,0,1,0,0,0,1,0,Lenoir
1618,22,Katz Glazed Donut Holes,liteLunch,0,1,0,0,0,1,0,Lenoir
1619,22,Katz Oatmeal Creme Pie,liteLunch,0,1,0,0,0,1,0,Lenoir
1620,22,Kinnikinnick Birthday Cream Sandwich Cookie,liteLunch,1,1,0,0,0,1,0,Lenoir
1621,22,Kinnikinnick Mint Magic Sandwich Creme Cookies,liteLunch,1,1,0,0,0,1,0,Lenoir
1622,22,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,liteLunch,1,1,0,0,0,1,0,Lenoir
1623,22,Kinnikinnick Chocolate Sandwich Creme Cookies,liteLunch,1,1,0,0,0,1,0,Lenoir
1624,22,Kinnikinnick Cinnamon Sugar Donuts,liteLunch,0,1,0,0,0,1,0,Lenoir
1625,22,Kinnikinnick Vanilla Glazed Donuts,liteLunch,0,1,0,0,0,1,0,Lenoir
1626,22,O'Doughs Original Bagel,liteLunch,1,1,0,0,0,1,0,Lenoir
1627,22,O'doughs Everything Bagel,liteLunch,1,1,0,0,0,1,0,Lenoir
1628,22,O'Doughs Pumpernickel Bagel,liteLunch,1,1,0,0,0,1,0,Lenoir
1629,22,O'Doughs Original Sandwich Slices,liteLunch,1,1,0,0,0,1,0,Lenoir
1630,22,O'Doughs Multigrain Sandwich Slices,liteLunch,1,1,0,0,0,1,0,Lenoir
1631,22,Froot Loops,liteLunch,0,1,0,0,0,0,0,Lenoir
1632,22,Cocoa Puffs,liteLunch,0,1,0,0,0,0,0,Lenoir
1633,22,Trix,liteLunch,0,1,0,0,0,1,0,Lenoir
1634,22,Frosted Flakes,liteLunch,0,1,0,0,0,0,0,Lenoir
1635,22,Rice Krispies,liteLunch,0,1,1,0,0,0,0,Lenoir
1636,22,Crunchy Oats and Honey Granola,liteLunch,0,1,0,0,0,0,0,Lenoir
1637,22,Special K With Red Berries,liteLunch,0,1,0,0,0,0,0,Lenoir
1638,22,Frosted Mini Wheats,liteLunch,0,0,0,0,0,0,0,Lenoir
1639,22,Cinnamon Toast Crunch,liteLunch,0,1,0,0,0,0,0,Lenoir
1640,22,Lucky Charms,liteLunch,0,0,0,0,0,0,0,Lenoir
1641,22,Honey Mustard,liteLunch,0,1,0,0,0,1,0,Lenoir
1642,22,Blue Cheese Dressing,liteLunch,0,1,0,0,0,1,0,Lenoir
1643,22,Ranch Dressing,liteLunch,0,1,0,0,0,1,0,Lenoir
1644,22,Creamy Caesar Dressing,liteLunch,0,0,0,0,0,1,0,Lenoir
1645,22,Balsamic Vinaigrette,liteLunch,1,1,0,0,0,1,0,Lenoir
1646,22,Italian Dressing,liteLunch,1,1,0,0,0,1,0,Lenoir
1647,22,Thousand Island Dressing,liteLunch,0,1,0,0,0,1,0,Lenoir
1648,22,Fat-Free French Dressing,liteLunch,1,1,0,0,0,1,0,Lenoir
1649,22,Black Beans,liteLunch,1,1,1,0,0,1,0,Lenoir
1650,22,Oats and Honey Granola,liteLunch,0,1,0,0,0,0,0,Lenoir
1651,22,Grapes,liteLunch,1,1,1,0,0,1,0,Lenoir
1652,22,Pineapple,liteLunch,1,1,1,0,0,1,0,Lenoir
1653,22,Honey Dew,liteLunch,1,1,1,0,0,1,0,Lenoir
1654,22,Cantaloupe,liteLunch,1,1,1,0,0,1,0,Lenoir
1655,22,Raisins,liteLunch,1,1,1,0,0,1,0,Lenoir
1656,22,Cheddar Cheese,liteLunch,0,1,0,0,0,1,0,Lenoir
1657,22,Bacon Pieces,liteLunch,0,0,0,0,0,1,0,Lenoir
1658,22,Sliced Cucumber,liteLunch,1,1,1,0,0,1,0,Lenoir
1659,22,Sliced Red Onion,liteLunch,1,1,1,0,0,1,0,Lenoir
1660,22,Shredded Carrots,liteLunch,1,1,1,0,0,1,0,Lenoir
1661,22,Black Olives,liteLunch,1,1,1,0,0,1,0,Lenoir
1662,22,Spring Salad Mix,liteLunch,1,1,1,1,0,1,0,Lenoir
1663,22,Baby Spinach,liteLunch,1,1,1,0,0,1,0,Lenoir
1664,22,Croutons,liteLunch,0,1,0,0,0,0,0,Lenoir
1665,22,Larry's Decaf Coffee,liteLunch,1,1,1,1,1,1,0,Lenoir
1666,22,Larry's Coffee,liteLunch,1,1,1,1,1,1,0,Lenoir
1667,22,Honey Mustard,dinner,0,1,0,0,0,1,0,Lenoir
1668,22,Sriracha Sauce,dinner,1,1,0,0,0,1,0,Lenoir
1669,22,Peanut Butter,dinner,1,1,0,0,0,1,0,Lenoir
1670,23,Waffle Bar,continental,0,1,0,0,0,0,0,Lenoir
1671,23,Croissant,continental,0,1,0,0,0,0,0,Lenoir
1672,23,Cherry Turnover,continental,0,1,0,0,0,0,0,Lenoir
1673,23,Raisin Bran Muffin ,continental,0,1,0,0,0,0,0,Lenoir
1674,23,Assorted Donuts,continental,0,1,0,0,0,0,0,Lenoir
1675,23,Lemon Poppyseed Muffin,continental,0,1,0,0,0,1,0,Lenoir
1676,23,Vegan Chocolate Banana Bread,continental,1,1,0,0,0,0,0,Lenoir
1677,23,Cheese Omelet,continental,0,1,1,0,0,1,0,Lenoir
1678,23,Bacon and Cheese Cage-Free Omelet,continental,0,0,0,0,0,1,0,Lenoir
1679,23,Spinach and Cheese Omelet,continental,0,1,0,0,0,1,0,Lenoir
1680,23,Cage-Free Egg,continental,0,1,1,0,0,1,0,Lenoir
1681,23,Biscuits,continental,0,1,0,0,0,0,0,Lenoir
1682,23,Tofu-Potato Hash,continental,1,1,1,0,0,1,0,Lenoir
1683,23,Oatmeal,continental,1,1,1,0,0,0,0,Lenoir
1684,23,Grits,continental,1,1,1,0,0,1,0,Lenoir
1685,23,Pork Sausage Gravy,continental,0,0,0,0,0,1,0,Lenoir
1686,23,Scrambled Eggs,continental,0,1,1,0,0,1,0,Lenoir
1687,23,Buttermilk Pancakes,continental,0,1,0,0,0,0,0,Lenoir
1688,23,Breakfast Potatoes,continental,1,1,0,0,0,1,0,Lenoir
1689,23,Pork Sausage Link,continental,0,0,0,0,0,0,0,Lenoir
1690,23,Veggie Sausage Patties,continental,0,1,1,0,0,0,0,Lenoir
1691,23,Pancake Syrup ,continental,1,1,0,0,0,1,0,Lenoir
1692,23,Scrambled Eggs,continental,0,1,1,0,0,1,0,Lenoir
1693,23,Buttermilk Pancakes,continental,0,1,0,0,0,0,0,Lenoir
1694,23,Breakfast Potatoes,continental,1,1,0,0,0,1,0,Lenoir
1695,23,Pork Sausage Link,continental,0,0,0,0,0,0,0,Lenoir
1696,23,Veggie Sausage Patties,continental,0,1,1,0,0,0,0,Lenoir
1697,23,Pancake Syrup ,continental,1,1,0,0,0,1,0,Lenoir
1698,23,Schar Ciabatta Roll,continental,1,1,0,0,0,1,0,Lenoir
1699,23,JP's Brownie,continental,1,1,0,0,0,1,0,Lenoir
1700,23,JP's GF Hawaiian Rolls,continental,0,1,0,0,0,1,0,Lenoir
1701,23,JP's GF Vegan Chocolate Cupcake,continental,1,1,0,0,0,1,0,Lenoir
1702,23,JP's Gluten-Free Blueberry Muffins,continental,0,0,0,0,0,1,0,Lenoir
1703,23,JP's Key Lime Cheesecake Bar,continental,0,1,0,0,0,1,0,Lenoir
1704,23,Katz Powdered Donut Holes,continental,0,1,0,0,0,1,0,Lenoir
1705,23,Katz Cinnamon Donut Hole,continental,0,1,0,0,0,1,0,Lenoir
1706,23,Katz Glazed Donut Holes,continental,0,1,0,0,0,1,0,Lenoir
1707,23,Katz Oatmeal Creme Pie,continental,0,1,0,0,0,1,0,Lenoir
1708,23,Kinnikinnick Birthday Cream Sandwich Cookie,continental,1,1,0,0,0,1,0,Lenoir
1709,23,Kinnikinnick Mint Magic Sandwich Creme Cookies,continental,1,1,0,0,0,1,0,Lenoir
1710,23,Kinnikinnick Cinnabun Fun Sandwich Creme Cookies,continental,1,1,0,0,0,1,0,Lenoir
1711,23,Kinnikinnick Chocolate Sandwich Creme Cookies,continental,1,1,0,0,0,1,0,Lenoir
1712,23,Kinnikinnick Cinnamon Sugar Donuts,continental,0,1,0,0,0,1,0,Lenoir
1713,23,Kinnikinnick Vanilla Glazed Donuts,continental,0,1,0,0,0,1,0,Lenoir
1714,23,O'Doughs Original Bagel,continental,1,1,0,0,0,1,0,Lenoir
1715,23,O'doughs Everything Bagel,continental,1,1,0,0,0,1,0,Lenoir
1716,23,O'Doughs Pumpernickel Bagel,continental,1,1,0,0,0,1,0,Lenoir
1717,23,O'Doughs Original Sandwich Slices,continental,1,1,0,0,0,1,0,Lenoir
1718,23,O'Doughs Multigrain Sandwich Slices,continental,1,1,0,0,0,1,0,Lenoir
1719,23,Froot Loops,continental,0,1,0,0,0,0,0,Lenoir
1720,23,Cocoa Puffs,continental,0,1,0,0,0,0,0,Lenoir
1721,23,Trix,continental,0,1,0,0,0,1,0,Lenoir
1722,23,Frosted Flakes,continental,0,1,0,0,0,0,0,Lenoir
